Milliseconds,X,Y,Z
11703,-0.75793535,-9.723862,-1.0209956
11728,-0.6045751,-9.741574,-0.95215684
11754,-0.44754404,-9.751339,-0.9388709
11778,-0.32891318,-9.766711,-0.82070166
11803,-0.3590138,-9.771463,-0.7483295
11828,-0.41537324,-9.7308235,-1.1440799
11854,-0.45071253,-9.716564,-1.2472448
11878,-0.42377827,-9.724347,-1.1949387
11903,0.13079007,-9.758245,-0.9643239
11928,0.3300495,-9.743793,-1.0582845
11954,0.3200176,-9.731215,-1.1710811
11978,0.37749508,-9.716299,-1.2733482
12003,0.91911405,-9.686023,-1.2274264
12028,0.7826505,-9.68898,-1.2967275
12054,0.51026165,-9.741972,-1.0019995
12078,0.13368312,-9.789137,-0.5703672
12103,-0.70054495,-9.768363,-0.5086293
12129,-0.8472823,-9.74483,-0.700566
12153,-0.839506,-9.742731,-0.7381078
12178,-0.59061784,-9.77875,-0.44452602
12204,-0.6096566,-9.786119,-0.17485845
12228,-0.7109556,-9.780536,-0.07783683
12253,-0.81201506,-9.772929,0.029493513
12279,-0.9028309,-9.764191,0.12593117
12303,-1.3754829,-9.704605,0.3147492
12329,-1.6791617,-9.653704,0.39598286
12353,-2.0616956,-9.580981,0.35298112
12378,-2.4312656,-9.500463,0.02354743
12403,-1.2559091,-9.371321,-2.602198
12429,-0.30225632,-9.252593,-3.2355146
12453,0.047958072,-9.224305,-3.3287046
12478,0.18264067,-9.179636,-3.4454768
12503,-0.14012077,-8.891332,-4.1346064
12528,-0.5295543,-8.959503,-3.951868
12553,-0.64169675,-9.107982,-3.5781665
12578,-0.716098,-9.200082,-3.3190498
12604,-1.0672268,-9.218507,-3.1702583
12628,-1.702347,-9.477503,-1.8572422
12653,-0.9475277,-9.646573,-1.4886913
12679,-0.56950295,-9.683037,-1.443904
12703,-0.46155795,-9.684565,-1.471921
12728,-0.63104075,-9.694931,-1.3343476
12754,-0.794335,-9.68081,-1.349569
12778,-0.8985992,-9.666064,-1.389281
12804,-0.8990439,-9.672629,-1.3425173
12828,-0.5294248,-9.740837,-1.0030891
12853,-0.37841666,-9.740193,-1.075093
12879,-0.3120699,-9.741134,-1.0878061
12903,-0.30989358,-9.755037,-0.9558272
12928,-0.23680356,-9.743841,-1.0825329
12954,-0.25509542,-9.7176285,-1.2934494
12978,-0.3745972,-9.714255,-1.2896925
13003,-0.3745972,-9.714255,-1.2896925
13029,0.46659487,-9.727607,-1.151666
13053,0.48684943,-9.715424,-1.2425407
13078,0.46285543,-9.708903,-1.3012866
13104,0.54633975,-9.700498,-1.3312593
13128,0.73511964,-9.688037,-1.3311368
13153,0.43449044,-9.7644615,-0.7980612
13179,0.031022394,-9.797538,-0.4215088
13203,-0.4425566,-9.786254,-0.45140567
13229,-1.0433434,-9.711784,-0.873533
13253,-1.0217654,-9.726578,-0.72115403
13279,-0.8824835,-9.750243,-0.5695326
13303,-0.78817374,-9.766439,-0.40721536
13329,-0.7726112,-9.773258,-0.23852049
13353,-1.0518252,-9.74957,0.09966556
13378,-1.1296363,-9.739553,0.18816504
13404,-1.2602462,-9.720628,0.3025908
13428,-1.4546036,-9.68954,0.40906888
13453,-2.0530694,-9.576682,0.49239048
13479,-2.3227973,-9.518616,0.41346443
13503,-2.1016667,-9.459542,-1.5067978
13528,-0.748936,-9.416402,-2.6345494
13553,0.35892576,-9.198659,-3.380271
13579,0.5496157,-9.108053,-3.593282
13603,0.45898995,-8.888467,-4.1176295
13629,0.31073412,-8.901306,-4.1037283
13653,-0.8408604,-9.089836,-3.5830455
13678,-0.8775682,-9.21194,-3.2466018
13704,-1.3500526,-9.240861,-2.9923623
13728,-1.7848263,-9.346704,-2.3714797
13753,-1.9522592,-9.447091,-1.7639562
13779,-0.8443665,-9.685999,-1.280181
13803,-0.3891551,-9.7185755,-1.2522914
13828,-0.28059727,-9.725913,-1.2240386
13854,-0.83950126,-9.6911335,-1.2440046
13878,-0.934672,-9.683277,-1.2373042
13903,-0.90480185,-9.694928,-1.1662271
13929,-0.8266264,-9.709417,-1.1019471
13953,-0.6075187,-9.738137,-0.98487765
13978,-0.54128975,-9.743986,-0.9654672
14003,-0.50987846,-9.741977,-1.0021513
14029,-0.46424663,-9.739061,-1.0514452
14053,-0.31189492,-9.740067,-1.0973668
14078,-0.27743664,-9.723137,-1.2466087
14103,-0.3388923,-9.708164,-1.3442764
14129,-0.17178842,-9.73124,-1.2015971
14153,0.24474488,-9.751134,-1.0128539
14178,0.8149552,-9.718393,-1.0291101
14204,0.8454441,-9.722846,-0.9601452
14228,0.81256473,-9.722647,-0.9900837
14253,0.6468285,-9.721773,-1.1131634
14279,-0.098365866,-9.7754345,-0.77562237
14303,-0.56191885,-9.776776,-0.5189205
14329,-0.9582168,-9.746688,-0.50426966
14353,-1.1225547,-9.703441,-0.8680418
14378,-0.7386267,-9.764707,-0.52471656
14404,-0.6519647,-9.780107,-0.3079766
14428,-0.68625575,-9.781466,-0.14956295
14453,-0.83518827,-9.7709465,-0.038206153
14479,-1.1718279,-9.735253,0.148502
14503,-1.264703,-9.722923,0.18888779
14528,-1.4208806,-9.69784,0.3215494
14554,-1.5406725,-9.675302,0.43041125
14578,-1.7436922,-9.637512,0.498282
14603,-2.148564,-9.5682,-0.059985146
14629,-1.9628177,-9.497544,-1.4540952
14653,-0.9759138,-9.372018,-2.7172172
14678,-0.46983162,-9.267001,-3.1736932
14704,-0.4910694,-8.838427,-4.2203608
14728,-0.48978403,-8.799982,-4.3000956
14753,-0.61643046,-8.977311,-3.8984983
14778,-0.5880555,-9.124167,-3.5460033
14804,-1.1549762,-9.152067,-3.328074
14828,-1.6631001,-9.230961,-2.8624885
14854,-1.9288712,-9.382707,-2.10111
14878,-1.3310293,-9.601469,-1.486789
14903,-0.5097721,-9.706153,-1.3042685
14929,-0.4609571,-9.715339,-1.253038
14953,-0.548656,-9.717942,-1.1962252
14978,-0.6862237,-9.709448,-1.1942
15004,-0.6593039,-9.720961,-1.1129382
15028,-0.5387293,-9.730126,-1.0976309
15053,-0.43364838,-9.737636,-1.0773969
15078,-0.37561432,-9.742981,-1.0505338
15104,-0.2537035,-9.732177,-1.1793063
15128,-0.2718152,-9.74644,-1.0504315
15153,-0.28524628,-9.754915,-0.9647036
15179,-0.25355995,-9.755243,-0.9702219
15203,-0.43277675,-9.738038,-1.0741099
15228,-0.46644267,-9.737991,-1.0603501
15254,-0.27709532,-9.739752,-1.109429
15278,0.028943088,-9.743939,-1.1068817
15303,0.33740246,-9.738979,-1.0994668
15328,0.8360119,-9.70667,-1.1189406
15353,0.9418225,-9.70212,-1.0734216
15378,0.6531917,-9.71544,-1.1635972
15404,-0.16684176,-9.794904,-0.44989508
15428,-0.58017784,-9.780822,-0.411473
15453,-0.92076784,-9.741285,-0.6556979
15478,-1.0940806,-9.70353,-0.9027053
15504,-0.910594,-9.744157,-0.62658346
15528,-0.6956242,-9.779552,-0.21643391
